,townCode,vilCode,vilName,name,party,tks,tksRate
21639,67000050,67000050019,新嘉里,謝龍介,中國國民黨,77,0.12748344370860928
21640,67000050,67000050019,新嘉里,黃偉哲,民主進步黨,134,0.22185430463576158
21641,67000050,67000050022,長短樹里,吳炳輝,無,207,0.21584984358706985
21642,67000050,67000050022,長短樹里,林義豐,無,264,0.27528675703858185
21643,67000050,67000050022,長短樹里,許忠信,無,141,0.1470281543274244
21644,67000050,67000050022,長短樹里,謝龍介,中國國民黨,157,0.16371220020855057
21645,67000050,67000050022,長短樹里,黃偉哲,民主進步黨,190,0.1981230448383733
21646,67000050,67000050023,上茄苳里,吳炳輝,無,143,0.2176560121765601
21647,67000050,67000050023,上茄苳里,林義豐,無,171,0.2602739726027397
21648,67000050,67000050023,上茄苳里,許忠信,無,93,0.1415525114155251
21649,67000050,67000050023,上茄苳里,謝龍介,中國國民黨,75,0.1141552511415525
21650,67000050,67000050023,上茄苳里,黃偉哲,民主進步黨,175,0.2663622526636225
21651,67000050,67000050024,菁豐里,吳炳輝,無,72,0.12121212121212122
21652,67000050,67000050024,菁豐里,林義豐,無,160,0.26936026936026936
21653,67000050,67000050024,菁豐里,許忠信,無,106,0.17845117845117844
21654,67000050,67000050024,菁豐里,謝龍介,中國國民黨,107,0.18013468013468015
21655,67000050,67000050024,菁豐里,黃偉哲,民主進步黨,149,0.25084175084175087
21656,67000060,67000060001,東山里,吳炳輝,無,107,0.2853333333333333
21657,67000060,67000060001,東山里,林義豐,無,74,0.19733333333333333
21658,67000060,67000060001,東山里,許忠信,無,44,0.11733333333333333
21659,67000060,67000060001,東山里,謝龍介,中國國民黨,29,0.07733333333333334
21660,67000060,67000060001,東山里,黃偉哲,民主進步黨,121,0.32266666666666666
21661,67000060,67000060002,東中里,吳炳輝,無,132,0.16687737041719342
21662,67000060,67000060002,東中里,林義豐,無,223,0.28192161820480405
21663,67000060,67000060002,東中里,許忠信,無,116,0.14664981036662453
21664,67000060,67000060002,東中里,謝龍介,中國國民黨,138,0.17446270543615677
21665,67000060,67000060002,東中里,黃偉哲,民主進步黨,182,0.23008849557522124
21666,67000060,67000060003,東正里,吳炳輝,無,165,0.20522388059701493
21667,67000060,67000060003,東正里,林義豐,無,223,0.277363184079602
21668,67000060,67000060003,東正里,許忠信,無,82,0.10199004975124377
21669,67000060,67000060003,東正里,謝龍介,中國國民黨,155,0.1927860696517413
21670,67000060,67000060003,東正里,黃偉哲,民主進步黨,179,0.22263681592039802
21671,67000060,67000060004,三榮里,吳炳輝,無,70,0.24561403508771928
21672,67000060,67000060004,三榮里,林義豐,無,44,0.1543859649122807
21673,67000060,67000060004,三榮里,許忠信,無,65,0.22807017543859648
21674,67000060,67000060004,三榮里,謝龍介,中國國民黨,60,0.21052631578947367
21675,67000060,67000060004,三榮里,黃偉哲,民主進步黨,46,0.16140350877192983
21676,67000060,67000060005,大客里,吳炳輝,無,141,0.275390625
21677,67000060,67000060005,大客里,林義豐,無,143,0.279296875
21678,67000060,67000060005,大客里,許忠信,無,82,0.16015625
21679,67000060,67000060005,大客里,謝龍介,中國國民黨,23,0.044921875
21680,67000060,67000060005,大客里,黃偉哲,民主進步黨,123,0.240234375
21681,67000060,67000060006,科里里,吳炳輝,無,202,0.30149253731343284
21682,67000060,67000060006,科里里,林義豐,無,162,0.2417910447761194
21683,67000060,67000060006,科里里,許忠信,無,101,0.15074626865671642
21684,67000060,67000060006,科里里,謝龍介,中國國民黨,90,0.13432835820895522
21685,67000060,67000060006,科里里,黃偉哲,民主進步黨,115,0.17164179104477612
21686,67000060,67000060007,東河里,吳炳輝,無,105,0.2494061757719715
21687,67000060,67000060007,東河里,林義豐,無,104,0.24703087885985747
21688,67000060,67000060007,東河里,許忠信,無,93,0.2209026128266033
21689,67000060,67000060007,東河里,謝龍介,中國國民黨,25,0.05938242280285035
21690,67000060,67000060007,東河里,黃偉哲,民主進步黨,94,0.22327790973871733
21691,67000060,67000060008,南溪里,吳炳輝,無,75,0.23734177215189872
21692,67000060,67000060008,南溪里,林義豐,無,64,0.20253164556962025
21693,67000060,67000060008,南溪里,許忠信,無,66,0.2088607594936709
21694,67000060,67000060008,南溪里,謝龍介,中國國民黨,32,0.10126582278481013
21695,67000060,67000060008,南溪里,黃偉哲,民主進步黨,79,0.25
21696,67000060,67000060009,水雲里,吳炳輝,無,85,0.2328767123287671
21697,67000060,67000060009,水雲里,林義豐,無,57,0.15616438356164383
21698,67000060,67000060009,水雲里,許忠信,無,49,0.13424657534246576
21699,67000060,67000060009,水雲里,謝龍介,中國國民黨,100,0.273972602739726
21700,67000060,67000060009,水雲里,黃偉哲,民主進步黨,74,0.20273972602739726
21701,67000060,67000060010,林安里,吳炳輝,無,70,0.23809523809523808
21702,67000060,67000060010,林安里,林義豐,無,74,0.25170068027210885
21703,67000060,67000060010,林安里,許忠信,無,39,0.1326530612244898
21704,67000060,67000060010,林安里,謝龍介,中國國民黨,53,0.18027210884353742
21705,67000060,67000060010,林安里,黃偉哲,民主進步黨,58,0.19727891156462585
21706,67000060,67000060011,東原里,吳炳輝,無,156,0.2496
21707,67000060,67000060011,東原里,林義豐,無,131,0.2096
21708,67000060,67000060011,東原里,許忠信,無,67,0.1072
21709,67000060,67000060011,東原里,謝龍介,中國國民黨,111,0.1776
21710,67000060,67000060011,東原里,黃偉哲,民主進步黨,160,0.256
21711,67000060,67000060012,嶺南里,吳炳輝,無,75,0.16025641025641027
21712,67000060,67000060012,嶺南里,林義豐,無,95,0.202991452991453
21713,67000060,67000060012,嶺南里,許忠信,無,78,0.16666666666666666
21714,67000060,67000060012,嶺南里,謝龍介,中國國民黨,89,0.19017094017094016
21715,67000060,67000060012,嶺南里,黃偉哲,民主進步黨,131,0.2799145299145299
21716,67000060,67000060013,南勢里,吳炳輝,無,168,0.3116883116883117
21717,67000060,67000060013,南勢里,林義豐,無,97,0.17996289424860853
21718,67000060,67000060013,南勢里,許忠信,無,83,0.15398886827458255
21719,67000060,67000060013,南勢里,謝龍介,中國國民黨,118,0.2189239332096475
21720,67000060,67000060013,南勢里,黃偉哲,民主進步黨,73,0.13543599257884972
21721,67000060,67000060014,青山里,吳炳輝,無,51,0.19029850746268656
21722,67000060,67000060014,青山里,林義豐,無,68,0.2537313432835821
21723,67000060,67000060014,青山里,許忠信,無,47,0.17537313432835822
21724,67000060,67000060014,青山里,謝龍介,中國國民黨,40,0.14925373134328357
21725,67000060,67000060014,青山里,黃偉哲,民主進步黨,62,0.23134328358208955
21726,67000060,67000060015,高原里,吳炳輝,無,85,0.22606382978723405
21727,67000060,67000060015,高原里,林義豐,無,48,0.1276595744680851
21728,67000060,67000060015,高原里,許忠信,無,50,0.13297872340425532
21729,67000060,67000060015,高原里,謝龍介,中國國民黨,81,0.2154255319148936
21730,67000060,67000060015,高原里,黃偉哲,民主進步黨,112,0.2978723404255319
21731,67000060,67000060016,聖賢里,吳炳輝,無,230,0.22526934378060726
21732,67000060,67000060016,聖賢里,林義豐,無,197,0.1929480901077375
21733,67000060,67000060016,聖賢里,許忠信,無,148,0.14495592556317335
21734,67000060,67000060016,聖賢里,謝龍介,中國國民黨,172,0.168462291870715
21735,67000060,67000060016,聖賢里,黃偉哲,民主進步黨,274,0.2683643486777669
21736,67000070,67000070003,東角里,吳炳輝,無,289,0.23495934959349593
21737,67000070,67000070003,東角里,林義豐,無,273,0.22195121951219512
21738,67000070,67000070003,東角里,許忠信,無,165,0.13414634146341464
21739,67000070,67000070003,東角里,謝龍介,中國國民黨,228,0.18536585365853658
21740,67000070,67000070003,東角里,黃偉哲,民主進步黨,275,0.22357723577235772
21741,67000070,67000070004,晋江里,吳炳輝,無,396,0.1890214797136038
21742,67000070,67000070004,晋江里,林義豐,無,571,0.2725536992840095
21743,67000070,67000070004,晋江里,許忠信,無,399,0.19045346062052507
21744,67000070,67000070004,晋江里,謝龍介,中國國民黨,186,0.08878281622911695
21745,67000070,67000070004,晋江里,黃偉哲,民主進步黨,543,0.2591885441527446
21746,67000070,67000070005,巷口里,吳炳輝,無,209,0.1958762886597938
21747,67000070,67000070005,巷口里,林義豐,無,164,0.15370196813495782
21748,67000070,67000070005,巷口里,許忠信,無,144,0.13495782567947517
21749,67000070,67000070005,巷口里,謝龍介,中國國民黨,223,0.20899718837863168
21750,67000070,67000070005,巷口里,黃偉哲,民主進步黨,327,0.3064667291471415
21751,67000070,67000070006,中興里,吳炳輝,無,212,0.21991701244813278
21752,67000070,67000070006,中興里,林義豐,無,188,0.1950207468879668
21753,67000070,67000070006,中興里,許忠信,無,171,0.17738589211618258
21754,67000070,67000070006,中興里,謝龍介,中國國民黨,107,0.11099585062240663
21755,67000070,67000070006,中興里,黃偉哲,民主進步黨,286,0.2966804979253112
21756,67000070,67000070007,興農里,吳炳輝,無,362,0.28171206225680934
21757,67000070,67000070007,興農里,林義豐,無,309,0.24046692607003892
21758,67000070,67000070007,興農里,許忠信,無,126,0.0980544747081712
21759,67000070,67000070007,興農里,謝龍介,中國國民黨,216,0.1680933852140078
21760,67000070,67000070007,興農里,黃偉哲,民主進步黨,272,0.21167315175097276
21761,67000070,67000070009,油車里,吳炳輝,無,359,0.21613485851896447
21762,67000070,67000070009,油車里,林義豐,無,497,0.2992173389524383
21763,67000070,67000070009,油車里,許忠信,無,257,0.1547260686333534
21764,67000070,67000070009,油車里,謝龍介,中國國民黨,224,0.13485851896447923
21765,67000070,67000070009,油車里,黃偉哲,民主進步黨,324,0.1950632149307646
21766,67000070,67000070010,北勢里,吳炳輝,無,91,0.1685185185185185
21767,67000070,67000070010,北勢里,林義豐,無,168,0.3111111111111111
21768,67000070,67000070010,北勢里,許忠信,無,67,0.12407407407407407
21769,67000070,67000070010,北勢里,謝龍介,中國國民黨,119,0.22037037037037038
21770,67000070,67000070010,北勢里,黃偉哲,民主進步黨,95,0.17592592592592593
21771,67000070,67000070011,大埕里,吳炳輝,無,350,0.1962983735277622
21772,67000070,67000070011,大埕里,林義豐,無,359,0.20134604598990466
21773,67000070,67000070011,大埕里,許忠信,無,326,0.18283791362871565
21774,67000070,67000070011,大埕里,謝龍介,中國國民黨,307,0.17218171620863712
21775,67000070,67000070011,大埕里,黃偉哲,民主進步黨,441,0.24733595064498037
21776,67000070,67000070014,南勢里,吳炳輝,無,329,0.2297486033519553
21777,67000070,67000070014,南勢里,林義豐,無,368,0.2569832402234637
21778,67000070,67000070014,南勢里,許忠信,無,219,0.15293296089385475
21779,67000070,67000070014,南勢里,謝龍介,中國國民黨,294,0.2053072625698324
21780,67000070,67000070014,南勢里,黃偉哲,民主進步黨,222,0.15502793296089384
21781,67000070,67000070015,寮廍里,吳炳輝,無,350,0.277337559429477
21782,67000070,67000070015,寮廍里,林義豐,無,281,0.22266244057052298
21783,67000070,67000070015,寮廍里,許忠信,無,188,0.14896988906497624
21784,67000070,67000070015,寮廍里,謝龍介,中國國民黨,117,0.09270998415213946
21785,67000070,67000070015,寮廍里,黃偉哲,民主進步黨,326,0.2583201267828843
21786,67000070,67000070017,埤頭里,吳炳輝,無,203,0.19785575048732942
21787,67000070,67000070017,埤頭里,林義豐,無,220,0.21442495126705652
21788,67000070,67000070017,埤頭里,許忠信,無,200,0.1949317738791423
21789,67000070,67000070017,埤頭里,謝龍介,中國國民黨,142,0.13840155945419103
21790,67000070,67000070017,埤頭里,黃偉哲,民主進步黨,261,0.2543859649122807
21791,67000070,67000070019,海埔里,吳炳輝,無,284,0.1962681409813407
21792,67000070,67000070019,海埔里,林義豐,無,343,0.23704215618521077
21793,67000070,67000070019,海埔里,許忠信,無,241,0.16655148583275742
21794,67000070,67000070019,海埔里,謝龍介,中國國民黨,237,0.16378714581893572
21795,67000070,67000070019,海埔里,黃偉哲,民主進步黨,342,0.23635107118175536
21796,67000070,67000070021,港尾里,吳炳輝,無,132,0.2875816993464052
21797,67000070,67000070021,港尾里,林義豐,無,66,0.1437908496732026
21798,67000070,67000070021,港尾里,許忠信,無,109,0.2374727668845316
21799,67000070,67000070021,港尾里,謝龍介,中國國民黨,63,0.13725490196078433
21800,67000070,67000070021,港尾里,黃偉哲,民主進步黨,89,0.19389978213507625
21801,67000070,67000070022,麻口里,吳炳輝,無,92,0.21749408983451538
21802,67000070,67000070022,麻口里,林義豐,無,73,0.17257683215130024
21803,67000070,67000070022,麻口里,許忠信,無,91,0.21513002364066194
21804,67000070,67000070022,麻口里,謝龍介,中國國民黨,106,0.25059101654846333
21805,67000070,67000070022,麻口里,黃偉哲,民主進步黨,61,0.14420803782505912
21806,67000070,67000070024,安業里,吳炳輝,無,192,0.18303145853193517
21807,67000070,67000070024,安業里,林義豐,無,305,0.29075309818875117
21808,67000070,67000070024,安業里,許忠信,無,199,0.18970448045757865
21809,67000070,67000070024,安業里,謝龍介,中國國民黨,99,0.09437559580552908
21810,67000070,67000070024,安業里,黃偉哲,民主進步黨,254,0.24213536701620592
21811,67000070,67000070028,安正里,吳炳輝,無,114,0.1915966386554622
21812,67000070,67000070028,安正里,林義豐,無,125,0.21008403361344538
21813,67000070,67000070028,安正里,許忠信,無,125,0.21008403361344538
21814,67000070,67000070028,安正里,謝龍介,中國國民黨,134,0.22521008403361345
21815,67000070,67000070028,安正里,黃偉哲,民主進步黨,97,0.16302521008403362
21816,67000070,67000070030,新興里,吳炳輝,無,197,0.17372134038800705
21817,67000070,67000070030,新興里,林義豐,無,175,0.15432098765432098
21818,67000070,67000070030,新興里,許忠信,無,241,0.21252204585537918
21819,67000070,67000070030,新興里,謝龍介,中國國民黨,213,0.18783068783068782
21820,67000070,67000070030,新興里,黃偉哲,民主進步黨,308,0.2716049382716049
21821,67000070,67000070031,謝厝寮里,吳炳輝,無,260,0.20733652312599682
21822,67000070,67000070031,謝厝寮里,林義豐,無,336,0.2679425837320574
21823,67000070,67000070031,謝厝寮里,許忠信,無,229,0.18261562998405104
21824,67000070,67000070031,謝厝寮里,謝龍介,中國國民黨,150,0.11961722488038277
21825,67000070,67000070031,謝厝寮里,黃偉哲,民主進步黨,279,0.22248803827751196
21826,67000070,67000070032,井東里,吳炳輝,無,225,0.1965065502183406
21827,67000070,67000070032,井東里,林義豐,無,290,0.25327510917030566
21828,67000070,67000070032,井東里,許忠信,無,210,0.18340611353711792
21829,67000070,67000070032,井東里,謝龍介,中國國民黨,181,0.15807860262008733
21830,67000070,67000070032,井東里,黃偉哲,民主進步黨,239,0.20873362445414848
21831,67000070,67000070033,清水里,吳炳輝,無,208,0.19548872180451127
21832,67000070,67000070033,清水里,林義豐,無,259,0.24342105263157895
21833,67000070,67000070033,清水里,許忠信,無,200,0.18796992481203006
21834,67000070,67000070033,清水里,謝龍介,中國國民黨,163,0.15319548872180452
21835,67000070,67000070033,清水里,黃偉哲,民主進步黨,234,0.2199248120300752
21836,67000080,67000080001,下營里,吳炳輝,無,227,0.2045045045045045
21837,67000080,67000080001,下營里,林義豐,無,249,0.22432432432432434
21838,67000080,67000080001,下營里,許忠信,無,229,0.2063063063063063
21839,67000080,67000080001,下營里,謝龍介,中國國民黨,189,0.17027027027027028
21840,67000080,67000080001,下營里,黃偉哲,民主進步黨,216,0.1945945945945946
21841,67000080,67000080002,仁里里,吳炳輝,無,252,0.19550038789759502
21842,67000080,67000080002,仁里里,林義豐,無,316,0.2451512800620636
21843,67000080,67000080002,仁里里,許忠信,無,188,0.14584949573312644
21844,67000080,67000080002,仁里里,謝龍介,中國國民黨,187,0.14507370054305663
21845,67000080,67000080002,仁里里,黃偉哲,民主進步黨,346,0.2684251357641583
21846,67000080,67000080003,宅內里,吳炳輝,無,213,0.24941451990632318
21847,67000080,67000080003,宅內里,林義豐,無,172,0.20140515222482436
21848,67000080,67000080003,宅內里,許忠信,無,149,0.17447306791569087
21849,67000080,67000080003,宅內里,謝龍介,中國國民黨,164,0.1920374707259953
21850,67000080,67000080003,宅內里,黃偉哲,民主進步黨,156,0.18266978922716628
21851,67000080,67000080004,後街里,吳炳輝,無,210,0.1873327386262266
21852,67000080,67000080004,後街里,林義豐,無,276,0.24620874219446923
21853,67000080,67000080004,後街里,許忠信,無,258,0.23015165031222123
21854,67000080,67000080004,後街里,謝龍介,中國國民黨,175,0.15611061552185548
21855,67000080,67000080004,後街里,黃偉哲,民主進步黨,202,0.1801962533452275
21856,67000080,67000080005,新興里,吳炳輝,無,215,0.23730684326710816
21857,67000080,67000080005,新興里,林義豐,無,213,0.23509933774834438
21858,67000080,67000080005,新興里,許忠信,無,177,0.19536423841059603
21859,67000080,67000080005,新興里,謝龍介,中國國民黨,111,0.12251655629139073
21860,67000080,67000080005,新興里,黃偉哲,民主進步黨,190,0.2097130242825607
21861,67000080,67000080006,營前里,吳炳輝,無,195,0.22621809744779584
21862,67000080,67000080006,營前里,林義豐,無,191,0.22157772621809746
21863,67000080,67000080006,營前里,許忠信,無,129,0.14965197215777262
21864,67000080,67000080006,營前里,謝龍介,中國國民黨,87,0.10092807424593968
21865,67000080,67000080006,營前里,黃偉哲,民主進步黨,260,0.30162412993039445
21866,67000080,67000080011,開化里,吳炳輝,無,260,0.2432179607109448
21867,67000080,67000080011,開化里,林義豐,無,246,0.23012160898035547
21868,67000080,67000080011,開化里,許忠信,無,184,0.17212347988774557
21869,67000080,67000080011,開化里,謝龍介,中國國民黨,160,0.14967259120673526
21870,67000080,67000080011,開化里,黃偉哲,民主進步黨,219,0.2048643592142189
21871,67000080,67000080012,西連里,吳炳輝,無,110,0.2576112412177986
21872,67000080,67000080012,西連里,林義豐,無,116,0.2716627634660422
21873,67000080,67000080012,西連里,許忠信,無,60,0.1405152224824356
21874,67000080,67000080012,西連里,謝龍介,中國國民黨,56,0.13114754098360656
21875,67000080,67000080012,西連里,黃偉哲,民主進步黨,85,0.1990632318501171
21876,67000080,67000080013,賀建里,吳炳輝,無,221,0.2053903345724907
21877,67000080,67000080013,賀建里,林義豐,無,346,0.3215613382899628
21878,67000080,67000080013,賀建里,許忠信,無,143,0.13289962825278812
21879,67000080,67000080013,賀建里,謝龍介,中國國民黨,95,0.08828996282527882
21880,67000080,67000080013,賀建里,黃偉哲,民主進步黨,271,0.25185873605947956
21881,67000080,67000080016,茅營里,吳炳輝,無,168,0.20119760479041915
21882,67000080,67000080016,茅營里,林義豐,無,193,0.2311377245508982
21883,67000080,67000080016,茅營里,許忠信,無,103,0.12335329341317365
21884,67000080,67000080016,茅營里,謝龍介,中國國民黨,170,0.20359281437125748
21885,67000080,67000080016,茅營里,黃偉哲,民主進步黨,201,0.2407185628742515
21886,67000080,67000080017,大吉里,吳炳輝,無,212,0.19906103286384977
21887,67000080,67000080017,大吉里,林義豐,無,183,0.17183098591549295
21888,67000080,67000080017,大吉里,許忠信,無,186,0.17464788732394365
21889,67000080,67000080017,大吉里,謝龍介,中國國民黨,190,0.1784037558685446
21890,67000080,67000080017,大吉里,黃偉哲,民主進步黨,294,0.27605633802816903
21891,67000080,67000080018,紅甲里,吳炳輝,無,262,0.22547332185886404
21892,67000080,67000080018,紅甲里,林義豐,無,191,0.16437177280550774
21893,67000080,67000080018,紅甲里,許忠信,無,210,0.18072289156626506
21894,67000080,67000080018,紅甲里,謝龍介,中國國民黨,188,0.16179001721170397
21895,67000080,67000080018,紅甲里,黃偉哲,民主進步黨,311,0.2676419965576592
21896,67000090,67000090001,六甲里,吳炳輝,無,326,0.23285714285714285
21897,67000090,67000090001,六甲里,林義豐,無,306,0.21857142857142858
21898,67000090,67000090001,六甲里,許忠信,無,237,0.1692857142857143
21899,67000090,67000090001,六甲里,謝龍介,中國國民黨,219,0.15642857142857142
21900,67000090,67000090001,六甲里,黃偉哲,民主進步黨,312,0.22285714285714286
21901,67000090,67000090002,甲東里,吳炳輝,無,250,0.20973154362416108
21902,67000090,67000090002,甲東里,林義豐,無,245,0.20553691275167785
21903,67000090,67000090002,甲東里,許忠信,無,237,0.1988255033557047
21904,67000090,67000090002,甲東里,謝龍介,中國國民黨,236,0.19798657718120805
21905,67000090,67000090002,甲東里,黃偉哲,民主進步黨,224,0.18791946308724833
21906,67000090,67000090003,甲南里,吳炳輝,無,118,0.28433734939759037
21907,67000090,67000090003,甲南里,林義豐,無,112,0.26987951807228916
21908,67000090,67000090003,甲南里,許忠信,無,40,0.0963855421686747
21909,67000090,67000090003,甲南里,謝龍介,中國國民黨,30,0.07228915662650602
21910,67000090,67000090003,甲南里,黃偉哲,民主進步黨,115,0.27710843373493976
21911,67000090,67000090005,七甲里,吳炳輝,無,194,0.2400990099009901
21912,67000090,67000090005,七甲里,林義豐,無,192,0.2376237623762376
21913,67000090,67000090005,七甲里,許忠信,無,140,0.17326732673267325
21914,67000090,67000090005,七甲里,謝龍介,中國國民黨,112,0.13861386138613863
21915,67000090,67000090005,七甲里,黃偉哲,民主進步黨,170,0.2103960396039604
21916,67000090,67000090006,二甲里,吳炳輝,無,342,0.2306136210384356
21917,67000090,67000090006,二甲里,林義豐,無,290,0.19554956169925827
21918,67000090,67000090006,二甲里,許忠信,無,237,0.1598111935266352
21919,67000090,67000090006,二甲里,謝龍介,中國國民黨,249,0.16790289952798382
21920,67000090,67000090006,二甲里,黃偉哲,民主進步黨,365,0.24612272420768713
21921,67000090,67000090007,水林里,吳炳輝,無,244,0.24158415841584158
21922,67000090,67000090007,水林里,林義豐,無,164,0.16237623762376238
21923,67000090,67000090007,水林里,許忠信,無,225,0.22277227722772278
21924,67000090,67000090007,水林里,謝龍介,中國國民黨,156,0.15445544554455445
21925,67000090,67000090007,水林里,黃偉哲,民主進步黨,221,0.2188118811881188
21926,67000090,67000090008,中社里,吳炳輝,無,211,0.32461538461538464
21927,67000090,67000090008,中社里,林義豐,無,143,0.22
21928,67000090,67000090008,中社里,許忠信,無,96,0.1476923076923077
21929,67000090,67000090008,中社里,謝龍介,中國國民黨,66,0.10153846153846154
21930,67000090,67000090008,中社里,黃偉哲,民主進步黨,134,0.20615384615384616
21931,67000090,67000090009,龜港里,吳炳輝,無,96,0.17744916820702403
21932,67000090,67000090009,龜港里,林義豐,無,170,0.3142329020332717
21933,67000090,67000090009,龜港里,許忠信,無,76,0.14048059149722736
21934,67000090,67000090009,龜港里,謝龍介,中國國民黨,106,0.19593345656192238
21935,67000090,67000090009,龜港里,黃偉哲,民主進步黨,93,0.17190388170055454
21936,67000090,67000090010,菁埔里,吳炳輝,無,111,0.20218579234972678
21937,67000090,67000090010,菁埔里,林義豐,無,125,0.22768670309653916
21938,67000090,67000090010,菁埔里,許忠信,無,89,0.1621129326047359
21939,67000090,67000090010,菁埔里,謝龍介,中國國民黨,105,0.1912568306010929
21940,67000090,67000090010,菁埔里,黃偉哲,民主進步黨,119,0.2167577413479053
21941,67000090,67000090011,王爺里,吳炳輝,無,148,0.296
21942,67000090,67000090011,王爺里,林義豐,無,128,0.256
21943,67000090,67000090011,王爺里,許忠信,無,45,0.09
21944,67000090,67000090011,王爺里,謝龍介,中國國民黨,51,0.102
21945,67000090,67000090011,王爺里,黃偉哲,民主進步黨,128,0.256
21946,67000090,67000090012,大丘里,吳炳輝,無,108,0.2155688622754491
21947,67000090,67000090012,大丘里,林義豐,無,134,0.26746506986027946
21948,67000090,67000090012,大丘里,許忠信,無,48,0.09580838323353294
21949,67000090,67000090012,大丘里,謝龍介,中國國民黨,72,0.1437125748502994
21950,67000090,67000090012,大丘里,黃偉哲,民主進步黨,139,0.2774451097804391
21951,67000100,67000100001,官田里,吳炳輝,無,225,0.27743526510480887
21952,67000100,67000100001,官田里,林義豐,無,218,0.2688039457459926
21953,67000100,67000100001,官田里,許忠信,無,98,0.12083847102342787
21954,67000100,67000100001,官田里,謝龍介,中國國民黨,102,0.12577065351418001
21955,67000100,67000100001,官田里,黃偉哲,民主進步黨,168,0.20715166461159062
21956,67000100,67000100002,二鎮里,吳炳輝,無,285,0.23399014778325122
21957,67000100,67000100002,二鎮里,林義豐,無,300,0.24630541871921183
21958,67000100,67000100002,二鎮里,許忠信,無,181,0.14860426929392448
21959,67000100,67000100002,二鎮里,謝龍介,中國國民黨,155,0.1272577996715928
21960,67000100,67000100002,二鎮里,黃偉哲,民主進步黨,297,0.2438423645320197
21961,67000100,67000100005,大崎里,吳炳輝,無,70,0.24822695035460993
21962,67000100,67000100005,大崎里,林義豐,無,45,0.1595744680851064
21963,67000100,67000100005,大崎里,許忠信,無,69,0.24468085106382978
21964,67000100,67000100005,大崎里,謝龍介,中國國民黨,47,0.16666666666666666
21965,67000100,67000100005,大崎里,黃偉哲,民主進步黨,51,0.18085106382978725
21966,67000100,67000100006,隆田里,吳炳輝,無,275,0.29411764705882354
21967,67000100,67000100006,隆田里,林義豐,無,192,0.2053475935828877
21968,67000100,67000100006,隆田里,許忠信,無,117,0.12513368983957218
21969,67000100,67000100006,隆田里,謝龍介,中國國民黨,140,0.1497326203208556
21970,67000100,67000100006,隆田里,黃偉哲,民主進步黨,211,0.22566844919786097
21971,67000100,67000100007,隆本里,吳炳輝,無,354,0.27613104524180965
21972,67000100,67000100007,隆本里,林義豐,無,295,0.23010920436817472
21973,67000100,67000100007,隆本里,許忠信,無,226,0.17628705148205928
21974,67000100,67000100007,隆本里,謝龍介,中國國民黨,116,0.0904836193447738
21975,67000100,67000100007,隆本里,黃偉哲,民主進步黨,291,0.22698907956318254
21976,67000100,67000100008,南廍里,吳炳輝,無,92,0.22493887530562348
21977,67000100,67000100008,南廍里,林義豐,無,112,0.27383863080684595
21978,67000100,67000100008,南廍里,許忠信,無,44,0.10757946210268948
21979,67000100,67000100008,南廍里,謝龍介,中國國民黨,63,0.15403422982885084
21980,67000100,67000100008,南廍里,黃偉哲,民主進步黨,98,0.2396088019559902
21981,67000100,67000100013,社子里,吳炳輝,無,127,0.23345588235294118
21982,67000100,67000100013,社子里,林義豐,無,98,0.1801470588235294
21983,67000100,67000100013,社子里,許忠信,無,140,0.25735294117647056
21984,67000100,67000100013,社子里,謝龍介,中國國民黨,36,0.0661764705882353
21985,67000100,67000100013,社子里,黃偉哲,民主進步黨,143,0.26286764705882354
21986,67000100,67000100014,烏山頭里,吳炳輝,無,266,0.22240802675585283
21987,67000100,67000100014,烏山頭里,林義豐,無,306,0.25585284280936454
21988,67000100,67000100014,烏山頭里,許忠信,無,152,0.12709030100334448
21989,67000100,67000100014,烏山頭里,謝龍介,中國國民黨,140,0.11705685618729098
21990,67000100,67000100014,烏山頭里,黃偉哲,民主進步黨,332,0.27759197324414714
21991,67000100,67000100015,渡拔里,吳炳輝,無,386,0.2218390804597701
21992,67000100,67000100015,渡拔里,林義豐,無,356,0.2045977011494253
21993,67000100,67000100015,渡拔里,許忠信,無,305,0.1752873563218391
21994,67000100,67000100015,渡拔里,謝龍介,中國國民黨,254,0.14597701149425288
21995,67000100,67000100015,渡拔里,黃偉哲,民主進步黨,439,0.25229885057471263
21996,67000100,67000100016,東西庄里,吳炳輝,無,198,0.258148631029987
21997,67000100,67000100016,東西庄里,林義豐,無,130,0.1694915254237288
21998,67000100,67000100016,東西庄里,許忠信,無,130,0.1694915254237288
21999,67000100,67000100016,東西庄里,謝龍介,中國國民黨,136,0.1773142112125163
22000,67000100,67000100016,東西庄里,黃偉哲,民主進步黨,173,0.2255541069100391
22001,67000110,67000110001,石湖里,吳炳輝,無,205,0.23242630385487528
22002,67000110,67000110001,石湖里,林義豐,無,177,0.20068027210884354
22003,67000110,67000110001,石湖里,許忠信,無,186,0.2108843537414966
22004,67000110,67000110001,石湖里,謝龍介,中國國民黨,156,0.17687074829931973
22005,67000110,67000110001,石湖里,黃偉哲,民主進步黨,158,0.17913832199546487
22006,67000110,67000110002,石林里,吳炳輝,無,63,0.14189189189189189
22007,67000110,67000110002,石林里,林義豐,無,140,0.3153153153153153
22008,67000110,67000110002,石林里,許忠信,無,100,0.22522522522522523
22009,67000110,67000110002,石林里,謝龍介,中國國民黨,25,0.05630630630630631
