,countyCode,prog,countyName,regionCode,regionName,electionType,candTksInfo,seats,allTowns
254,63000,1.0,台北市,6300007,台北市第7選舉區,直轄市議員,"[{'candNo': 1, 'tks': 3, 'candVictor': '*', 'tksRate': 100.0, 'name': '吳郁瑾Sawmah．Kawlo', 'party': '民進黨'}]",1,"['北投區', '士林區', '內湖區', '南港區', '松山區', '信義區', '中山區', '大同區', '中正區', '萬華區', '大安區', '文山區']"
255,63000,1.0,台北市,6300007,台北市第7選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 100.0, 'name': '吳郁瑾Sawmah．Kawlo', 'party': '民進黨'}]",1,"['北投區', '士林區', '內湖區', '南港區', '松山區', '信義區', '中山區', '大同區', '中正區', '萬華區', '大安區', '文山區']"
256,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 25.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 2, 'candVictor': ' ', 'tksRate': 50.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 25.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
257,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 100.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
258,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 40.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 20.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 2, 'candVictor': ' ', 'tksRate': 40.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
259,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 33.33, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
260,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 100.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
261,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 100.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
262,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 100.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
263,64000,1.0,高雄市,6400012,高雄市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 100.0, 'name': '余葆祈FotolKila', 'party': '無黨籍'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '巫振興', 'party': '民進黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '王義雄', 'party': '國民黨'}]",1,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區', '茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區', '永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區', '楠梓區', '左營區', '大社區', '仁武區', '鳥松區', '大樹區', '鼓山區', '鹽埕區', '旗津區', '三民區', '前金區', '新興區', '苓雅區', '鳳山區', '前鎮區', '小港區', '大寮區', '林園區', '小港區']"
264,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 33.33, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 1, 'candVictor': '*', 'tksRate': 33.33, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
265,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 100.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
266,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 33.33, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 1, 'candVictor': '*', 'tksRate': 33.33, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
267,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 25.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 25.0, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 25.0, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 1, 'candVictor': '*', 'tksRate': 25.0, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
268,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 50.0, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 50.0, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
269,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 2, 'candVictor': ' ', 'tksRate': 33.33, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 16.67, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 16.67, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 2, 'candVictor': '*', 'tksRate': 33.33, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
270,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 33.33, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 16.67, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 16.67, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 16.67, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 1, 'candVictor': '*', 'tksRate': 16.67, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
271,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 2, 'candVictor': '*', 'tksRate': 10.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 3, 'candVictor': ' ', 'tksRate': 15.0, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 4, 'candVictor': '*', 'tksRate': 20.0, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 3, 'candVictor': ' ', 'tksRate': 15.0, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 8, 'candVictor': '*', 'tksRate': 40.0, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
272,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 11.11, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 2, 'candVictor': ' ', 'tksRate': 22.22, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 2, 'candVictor': '*', 'tksRate': 22.22, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 2, 'candVictor': ' ', 'tksRate': 22.22, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 2, 'candVictor': '*', 'tksRate': 22.22, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
273,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 4, 'candVictor': '*', 'tksRate': 28.57, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 7.14, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 3, 'candVictor': '*', 'tksRate': 21.43, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 3, 'candVictor': ' ', 'tksRate': 21.43, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 3, 'candVictor': '*', 'tksRate': 21.43, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
274,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 2, 'candVictor': ' ', 'tksRate': 28.57, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 2, 'candVictor': '*', 'tksRate': 28.57, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 2, 'candVictor': ' ', 'tksRate': 28.57, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 1, 'candVictor': '*', 'tksRate': 14.29, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
275,65000,1.0,新北市,6500012,新北市第12選舉區,直轄市議員,"[{'candNo': 1, 'tks': 3, 'candVictor': '*', 'tksRate': 33.33, 'name': '達佶祐．卡造Takiyo．Kacaw', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 2, 'candVictor': ' ', 'tksRate': 22.22, 'name': '吳國譽La．Is．Amid', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': '*', 'tksRate': 11.11, 'name': '藞妏．尼卡兒', 'party': '無黨籍'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 11.11, 'name': '蘇錦雄Paylang．Caya', 'party': '民進黨'}, {'candNo': 5, 'tks': 2, 'candVictor': '*', 'tksRate': 22.22, 'name': '宋雨蓁Nikar．Falong', 'party': '無黨籍'}]",3,"['石門區', '三芝區', '淡水區', '八里區', '林口區', '五股區', '泰山區', '新莊區', '蘆洲區', '三重區', '板橋區', '中和區', '永和區', '樹林區', '鶯歌區', '土城區', '三峽區', '新店區', '深坑區', '石碇區', '坪林區', '烏來區', '平溪區', '瑞芳區', '雙溪區', '貢寮區', '金山區', '萬里區', '汐止區']"
276,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 50.0, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 50.0, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
277,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 25.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 25.0, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 25.0, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 25.0, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
278,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 20.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 20.0, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 20.0, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 2, 'candVictor': ' ', 'tksRate': 40.0, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
279,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
280,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 0, 'candVictor': '*', 'tksRate': 0.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 1, 'candVictor': ' ', 'tksRate': 33.33, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
281,66000,1.0,台中市,6600015,台中市第15選舉區,直轄市議員,"[{'candNo': 1, 'tks': 1, 'candVictor': '*', 'tksRate': 100.0, 'name': '吳建德', 'party': '無黨籍'}, {'candNo': 2, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '黃仁', 'party': '國民黨'}, {'candNo': 3, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '洪志明', 'party': '台灣民眾黨'}, {'candNo': 4, 'tks': 0, 'candVictor': ' ', 'tksRate': 0.0, 'name': '林清發', 'party': '無黨籍'}]",1,"['大甲區', '大安區', '外埔區', '清水區', '梧棲區', '沙鹿區', '龍井區', '大肚區', '烏日區', '后里區', '豐原區', '神岡區', '大雅區', '潭子區', '西屯區', '南屯區', '北屯區', '北區', '中區', '西區', '東區', '南區', '太平區', '大里區', '霧峰區', '東勢區', '石岡區', '新社區', '和平區']"
