,countyCode,townCode,townName,candTksInfo
183,10015,10015050,吉安鄉,"[{'candNo': 1, 'tks': 18541, 'candVictor': '*', 'tksRate': 36.63, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 15682, 'candVictor': ' ', 'tksRate': 30.99, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 16388, 'candVictor': ' ', 'tksRate': 32.38, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
184,10015,10015060,壽豐鄉,"[{'candNo': 1, 'tks': 3226, 'candVictor': '*', 'tksRate': 34.43, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3258, 'candVictor': ' ', 'tksRate': 34.77, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 2887, 'candVictor': ' ', 'tksRate': 30.81, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
185,10015,10015070,光復鄉,"[{'candNo': 1, 'tks': 2266, 'candVictor': '*', 'tksRate': 34.73, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2218, 'candVictor': ' ', 'tksRate': 33.99, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 2041, 'candVictor': ' ', 'tksRate': 31.28, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
186,10015,10015080,豐濱鄉,"[{'candNo': 1, 'tks': 984, 'candVictor': '*', 'tksRate': 37.23, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 852, 'candVictor': ' ', 'tksRate': 32.24, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 807, 'candVictor': ' ', 'tksRate': 30.53, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
187,10015,10015090,瑞穗鄉,"[{'candNo': 1, 'tks': 2190, 'candVictor': '*', 'tksRate': 34.87, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2010, 'candVictor': ' ', 'tksRate': 32.0, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 2081, 'candVictor': ' ', 'tksRate': 33.13, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
188,10015,10015100,富里鄉,"[{'candNo': 1, 'tks': 1636, 'candVictor': '*', 'tksRate': 32.62, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1578, 'candVictor': ' ', 'tksRate': 31.47, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 1801, 'candVictor': ' ', 'tksRate': 35.91, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
189,10015,10015110,秀林鄉,"[{'candNo': 1, 'tks': 3497, 'candVictor': '*', 'tksRate': 37.28, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2576, 'candVictor': ' ', 'tksRate': 27.46, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 3307, 'candVictor': ' ', 'tksRate': 35.26, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
190,10015,10015120,萬榮鄉,"[{'candNo': 1, 'tks': 989, 'candVictor': '*', 'tksRate': 32.82, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1004, 'candVictor': ' ', 'tksRate': 33.32, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 1020, 'candVictor': ' ', 'tksRate': 33.85, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
191,10015,10015130,卓溪鄉,"[{'candNo': 1, 'tks': 943, 'candVictor': '*', 'tksRate': 34.01, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 866, 'candVictor': ' ', 'tksRate': 31.23, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 964, 'candVictor': ' ', 'tksRate': 34.76, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
192,10016,10016010,馬公市,"[{'candNo': 1, 'tks': 4407, 'candVictor': ' ', 'tksRate': 14.01, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 5480, 'candVictor': '*', 'tksRate': 17.43, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 3848, 'candVictor': ' ', 'tksRate': 12.24, 'name': '葉竹林', 'party': '無'}]"
193,10016,10016020,湖西鄉,"[{'candNo': 1, 'tks': 1098, 'candVictor': ' ', 'tksRate': 15.0, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 1201, 'candVictor': '*', 'tksRate': 16.41, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 845, 'candVictor': ' ', 'tksRate': 11.55, 'name': '葉竹林', 'party': '無'}]"
194,10016,10016030,白沙鄉,"[{'candNo': 1, 'tks': 817, 'candVictor': ' ', 'tksRate': 15.25, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 919, 'candVictor': '*', 'tksRate': 17.16, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 536, 'candVictor': ' ', 'tksRate': 10.01, 'name': '葉竹林', 'party': '無'}]"
195,10016,10016040,西嶼鄉,"[{'candNo': 1, 'tks': 476, 'candVictor': ' ', 'tksRate': 12.66, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 664, 'candVictor': '*', 'tksRate': 17.66, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 448, 'candVictor': ' ', 'tksRate': 11.92, 'name': '葉竹林', 'party': '無'}]"
196,10016,10016050,望安鄉,"[{'candNo': 1, 'tks': 418, 'candVictor': ' ', 'tksRate': 15.03, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 516, 'candVictor': '*', 'tksRate': 18.55, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 276, 'candVictor': ' ', 'tksRate': 9.92, 'name': '葉竹林', 'party': '無'}]"
197,10016,10016060,七美鄉,"[{'candNo': 1, 'tks': 280, 'candVictor': ' ', 'tksRate': 15.92, 'name': '陳光復', 'party': '民主進步黨'}, {'candNo': 2, 'tks': 296, 'candVictor': '*', 'tksRate': 16.83, 'name': '賴峰偉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 165, 'candVictor': ' ', 'tksRate': 9.38, 'name': '葉竹林', 'party': '無'}]"
198,10017,10017010,中正區,"[{'candNo': 1, 'tks': 14810, 'candVictor': ' ', 'tksRate': 49.49, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 15117, 'candVictor': '*', 'tksRate': 50.51, 'name': '陳薇仲', 'party': '時代力量'}]"
199,10017,10017020,七堵區,"[{'candNo': 1, 'tks': 14269, 'candVictor': ' ', 'tksRate': 50.8, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 13821, 'candVictor': '*', 'tksRate': 49.2, 'name': '陳薇仲', 'party': '時代力量'}]"
200,10017,10017030,暖暖區,"[{'candNo': 1, 'tks': 9601, 'candVictor': ' ', 'tksRate': 49.21, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 9911, 'candVictor': '*', 'tksRate': 50.79, 'name': '陳薇仲', 'party': '時代力量'}]"
201,10017,10017040,仁愛區,"[{'candNo': 1, 'tks': 11443, 'candVictor': ' ', 'tksRate': 48.15, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 12324, 'candVictor': '*', 'tksRate': 51.85, 'name': '陳薇仲', 'party': '時代力量'}]"
202,10017,10017050,中山區,"[{'candNo': 1, 'tks': 12868, 'candVictor': ' ', 'tksRate': 49.81, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 12967, 'candVictor': '*', 'tksRate': 50.19, 'name': '陳薇仲', 'party': '時代力量'}]"
203,10017,10017060,安樂區,"[{'candNo': 1, 'tks': 20947, 'candVictor': ' ', 'tksRate': 45.86, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 24725, 'candVictor': '*', 'tksRate': 54.14, 'name': '陳薇仲', 'party': '時代力量'}]"
204,10017,10017070,信義區,"[{'candNo': 1, 'tks': 15852, 'candVictor': ' ', 'tksRate': 51.49, 'name': '謝國樑', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 14932, 'candVictor': '*', 'tksRate': 48.51, 'name': '陳薇仲', 'party': '時代力量'}]"
205,10018,10018010,東區,"[{'candNo': 1, 'tks': 19856, 'candVictor': ' ', 'tksRate': 17.53, 'name': '黃源甫', 'party': '無'}, {'candNo': 2, 'tks': 19666, 'candVictor': ' ', 'tksRate': 17.36, 'name': '龔偉綸', 'party': '無'}, {'candNo': 3, 'tks': 15802, 'candVictor': ' ', 'tksRate': 13.95, 'name': '林耕仁', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 22823, 'candVictor': '*', 'tksRate': 20.15, 'name': '李驥羣', 'party': '無'}, {'candNo': 5, 'tks': 15303, 'candVictor': ' ', 'tksRate': 13.51, 'name': '沈慧虹', 'party': '民主進步黨'}, {'candNo': 6, 'tks': 19843, 'candVictor': ' ', 'tksRate': 17.51, 'name': '高虹安', 'party': '台灣民眾黨'}]"
206,10018,10018020,北區,"[{'candNo': 1, 'tks': 14405, 'candVictor': ' ', 'tksRate': 17.31, 'name': '黃源甫', 'party': '無'}, {'candNo': 2, 'tks': 14495, 'candVictor': ' ', 'tksRate': 17.42, 'name': '龔偉綸', 'party': '無'}, {'candNo': 3, 'tks': 11125, 'candVictor': ' ', 'tksRate': 13.37, 'name': '林耕仁', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 17194, 'candVictor': '*', 'tksRate': 20.66, 'name': '李驥羣', 'party': '無'}, {'candNo': 5, 'tks': 10653, 'candVictor': ' ', 'tksRate': 12.8, 'name': '沈慧虹', 'party': '民主進步黨'}, {'candNo': 6, 'tks': 15332, 'candVictor': ' ', 'tksRate': 18.43, 'name': '高虹安', 'party': '台灣民眾黨'}]"
207,10018,10018030,香山區,"[{'candNo': 1, 'tks': 7772, 'candVictor': ' ', 'tksRate': 17.84, 'name': '黃源甫', 'party': '無'}, {'candNo': 2, 'tks': 7117, 'candVictor': ' ', 'tksRate': 16.34, 'name': '龔偉綸', 'party': '無'}, {'candNo': 3, 'tks': 6300, 'candVictor': ' ', 'tksRate': 14.46, 'name': '林耕仁', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 9063, 'candVictor': '*', 'tksRate': 20.8, 'name': '李驥羣', 'party': '無'}, {'candNo': 5, 'tks': 5601, 'candVictor': ' ', 'tksRate': 12.86, 'name': '沈慧虹', 'party': '民主進步黨'}, {'candNo': 6, 'tks': 7715, 'candVictor': ' ', 'tksRate': 17.71, 'name': '高虹安', 'party': '台灣民眾黨'}]"
208,10020,10020010,東區,"[{'candNo': 1, 'tks': 16971, 'candVictor': ' ', 'tksRate': 25.66, 'name': '黃敏惠', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 13611, 'candVictor': ' ', 'tksRate': 20.58, 'name': '蔡松益', 'party': '無'}, {'candNo': 3, 'tks': 15620, 'candVictor': ' ', 'tksRate': 23.61, 'name': '黃紹聰', 'party': '無'}, {'candNo': 4, 'tks': 19947, 'candVictor': '*', 'tksRate': 30.15, 'name': '陳泰山', 'party': '無'}]"
209,10020,10020020,西區,"[{'candNo': 1, 'tks': 21005, 'candVictor': ' ', 'tksRate': 27.23, 'name': '黃敏惠', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 15929, 'candVictor': ' ', 'tksRate': 20.65, 'name': '蔡松益', 'party': '無'}, {'candNo': 3, 'tks': 17005, 'candVictor': ' ', 'tksRate': 22.05, 'name': '黃紹聰', 'party': '無'}, {'candNo': 4, 'tks': 23190, 'candVictor': '*', 'tksRate': 30.07, 'name': '陳泰山', 'party': '無'}]"
210,63000,63000010,松山區,"[{'candNo': 1, 'tks': 27795, 'candVictor': '*', 'tksRate': 24.96, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 19210, 'candVictor': ' ', 'tksRate': 17.25, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 18418, 'candVictor': ' ', 'tksRate': 16.54, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 25573, 'candVictor': ' ', 'tksRate': 22.96, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 20384, 'candVictor': ' ', 'tksRate': 18.3, 'name': '童文薰', 'party': '無'}]"
211,63000,63000020,信義區,"[{'candNo': 1, 'tks': 33353, 'candVictor': '*', 'tksRate': 25.16, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 22801, 'candVictor': ' ', 'tksRate': 17.2, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 22439, 'candVictor': ' ', 'tksRate': 16.93, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 30412, 'candVictor': ' ', 'tksRate': 22.94, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 23560, 'candVictor': ' ', 'tksRate': 17.77, 'name': '童文薰', 'party': '無'}]"
212,63000,63000030,大安區,"[{'candNo': 1, 'tks': 39276, 'candVictor': '*', 'tksRate': 25.25, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 27650, 'candVictor': ' ', 'tksRate': 17.78, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 26311, 'candVictor': ' ', 'tksRate': 16.92, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 34026, 'candVictor': ' ', 'tksRate': 21.88, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 28270, 'candVictor': ' ', 'tksRate': 18.18, 'name': '童文薰', 'party': '無'}]"
213,63000,63000040,中山區,"[{'candNo': 1, 'tks': 32642, 'candVictor': '*', 'tksRate': 25.48, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 21573, 'candVictor': ' ', 'tksRate': 16.84, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 23218, 'candVictor': ' ', 'tksRate': 18.12, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 28799, 'candVictor': ' ', 'tksRate': 22.48, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 21892, 'candVictor': ' ', 'tksRate': 17.09, 'name': '童文薰', 'party': '無'}]"
214,63000,63000050,中正區,"[{'candNo': 1, 'tks': 23702, 'candVictor': '*', 'tksRate': 25.58, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 15782, 'candVictor': ' ', 'tksRate': 17.04, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 16328, 'candVictor': ' ', 'tksRate': 17.62, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 20911, 'candVictor': ' ', 'tksRate': 22.57, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 15920, 'candVictor': ' ', 'tksRate': 17.18, 'name': '童文薰', 'party': '無'}]"
215,63000,63000060,大同區,"[{'candNo': 1, 'tks': 16798, 'candVictor': '*', 'tksRate': 25.15, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 11431, 'candVictor': ' ', 'tksRate': 17.12, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 11357, 'candVictor': ' ', 'tksRate': 17.01, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 15209, 'candVictor': ' ', 'tksRate': 22.77, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 11990, 'candVictor': ' ', 'tksRate': 17.95, 'name': '童文薰', 'party': '無'}]"
216,63000,63000070,萬華區,"[{'candNo': 1, 'tks': 27287, 'candVictor': '*', 'tksRate': 24.65, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 18135, 'candVictor': ' ', 'tksRate': 16.38, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 18593, 'candVictor': ' ', 'tksRate': 16.79, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 26268, 'candVictor': ' ', 'tksRate': 23.73, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 20425, 'candVictor': ' ', 'tksRate': 18.45, 'name': '童文薰', 'party': '無'}]"
217,63000,63000080,文山區,"[{'candNo': 1, 'tks': 35766, 'candVictor': '*', 'tksRate': 25.34, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 24117, 'candVictor': ' ', 'tksRate': 17.09, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 25117, 'candVictor': ' ', 'tksRate': 17.8, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 30799, 'candVictor': ' ', 'tksRate': 21.83, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 25318, 'candVictor': ' ', 'tksRate': 17.94, 'name': '童文薰', 'party': '無'}]"
218,63000,63000090,南港區,"[{'candNo': 1, 'tks': 16146, 'candVictor': '*', 'tksRate': 25.14, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 11212, 'candVictor': ' ', 'tksRate': 17.46, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 11283, 'candVictor': ' ', 'tksRate': 17.57, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 14883, 'candVictor': ' ', 'tksRate': 23.18, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 10692, 'candVictor': ' ', 'tksRate': 16.65, 'name': '童文薰', 'party': '無'}]"
219,63000,63000100,內湖區,"[{'candNo': 1, 'tks': 38493, 'candVictor': '*', 'tksRate': 25.39, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 26040, 'candVictor': ' ', 'tksRate': 17.17, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 25786, 'candVictor': ' ', 'tksRate': 17.01, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 33732, 'candVictor': ' ', 'tksRate': 22.25, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 27583, 'candVictor': ' ', 'tksRate': 18.19, 'name': '童文薰', 'party': '無'}]"
220,63000,63000110,士林區,"[{'candNo': 1, 'tks': 38889, 'candVictor': '*', 'tksRate': 25.37, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 26434, 'candVictor': ' ', 'tksRate': 17.25, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 25269, 'candVictor': ' ', 'tksRate': 16.49, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 34160, 'candVictor': ' ', 'tksRate': 22.29, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 28515, 'candVictor': ' ', 'tksRate': 18.6, 'name': '童文薰', 'party': '無'}]"
221,63000,63000120,北投區,"[{'candNo': 1, 'tks': 38436, 'candVictor': '*', 'tksRate': 26.42, 'name': '張家豪', 'party': '台灣動物保護黨'}, {'candNo': 2, 'tks': 24722, 'candVictor': ' ', 'tksRate': 17.0, 'name': '王文娟', 'party': '無'}, {'candNo': 3, 'tks': 24570, 'candVictor': ' ', 'tksRate': 16.89, 'name': '鄭匡宇', 'party': '無'}, {'candNo': 4, 'tks': 31297, 'candVictor': ' ', 'tksRate': 21.52, 'name': '黃聖峰', 'party': '台澎黨'}, {'candNo': 5, 'tks': 26432, 'candVictor': ' ', 'tksRate': 18.17, 'name': '童文薰', 'party': '無'}]"
222,64000,64000010,鹽埕區,"[{'candNo': 1, 'tks': 3434, 'candVictor': ' ', 'tksRate': 25.39, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 4080, 'candVictor': '*', 'tksRate': 30.16, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 2875, 'candVictor': ' ', 'tksRate': 21.26, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 3137, 'candVictor': ' ', 'tksRate': 23.19, 'name': '陳其邁', 'party': '民主進步黨'}]"
223,64000,64000020,鼓山區,"[{'candNo': 1, 'tks': 18392, 'candVictor': ' ', 'tksRate': 26.32, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 21028, 'candVictor': '*', 'tksRate': 30.09, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 15591, 'candVictor': ' ', 'tksRate': 22.31, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 14873, 'candVictor': ' ', 'tksRate': 21.28, 'name': '陳其邁', 'party': '民主進步黨'}]"
224,64000,64000030,左營區,"[{'candNo': 1, 'tks': 27798, 'candVictor': ' ', 'tksRate': 26.13, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 32572, 'candVictor': '*', 'tksRate': 30.61, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 23959, 'candVictor': ' ', 'tksRate': 22.52, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 22070, 'candVictor': ' ', 'tksRate': 20.74, 'name': '陳其邁', 'party': '民主進步黨'}]"
225,64000,64000040,楠梓區,"[{'candNo': 1, 'tks': 31349, 'candVictor': ' ', 'tksRate': 26.82, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 34379, 'candVictor': '*', 'tksRate': 29.41, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 25780, 'candVictor': ' ', 'tksRate': 22.05, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 25391, 'candVictor': ' ', 'tksRate': 21.72, 'name': '陳其邁', 'party': '民主進步黨'}]"
226,64000,64000050,三民區,"[{'candNo': 1, 'tks': 49755, 'candVictor': ' ', 'tksRate': 25.67, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 59807, 'candVictor': '*', 'tksRate': 30.86, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 41877, 'candVictor': ' ', 'tksRate': 21.61, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 42389, 'candVictor': ' ', 'tksRate': 21.87, 'name': '陳其邁', 'party': '民主進步黨'}]"
227,64000,64000060,新興區,"[{'candNo': 1, 'tks': 6988, 'candVictor': ' ', 'tksRate': 25.0, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 8114, 'candVictor': '*', 'tksRate': 29.03, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 6724, 'candVictor': ' ', 'tksRate': 24.06, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 6124, 'candVictor': ' ', 'tksRate': 21.91, 'name': '陳其邁', 'party': '民主進步黨'}]"
228,64000,64000070,前金區,"[{'candNo': 1, 'tks': 4148, 'candVictor': ' ', 'tksRate': 25.78, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 4975, 'candVictor': '*', 'tksRate': 30.92, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 3785, 'candVictor': ' ', 'tksRate': 23.52, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 3184, 'candVictor': ' ', 'tksRate': 19.79, 'name': '陳其邁', 'party': '民主進步黨'}]"
229,64000,64000080,苓雅區,"[{'candNo': 1, 'tks': 27681, 'candVictor': ' ', 'tksRate': 25.91, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 32363, 'candVictor': '*', 'tksRate': 30.29, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 23512, 'candVictor': ' ', 'tksRate': 22.01, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 23289, 'candVictor': ' ', 'tksRate': 21.8, 'name': '陳其邁', 'party': '民主進步黨'}]"
230,64000,64000090,前鎮區,"[{'candNo': 1, 'tks': 27484, 'candVictor': ' ', 'tksRate': 25.69, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 31883, 'candVictor': '*', 'tksRate': 29.8, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 24328, 'candVictor': ' ', 'tksRate': 22.74, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 23300, 'candVictor': ' ', 'tksRate': 21.78, 'name': '陳其邁', 'party': '民主進步黨'}]"
231,64000,64000100,旗津區,"[{'candNo': 1, 'tks': 4336, 'candVictor': ' ', 'tksRate': 26.49, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 4703, 'candVictor': '*', 'tksRate': 28.73, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 4017, 'candVictor': ' ', 'tksRate': 24.54, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 3312, 'candVictor': ' ', 'tksRate': 20.23, 'name': '陳其邁', 'party': '民主進步黨'}]"
232,64000,64000110,小港區,"[{'candNo': 1, 'tks': 21786, 'candVictor': ' ', 'tksRate': 25.97, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 25482, 'candVictor': '*', 'tksRate': 30.37, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 18352, 'candVictor': ' ', 'tksRate': 21.87, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 18285, 'candVictor': ' ', 'tksRate': 21.79, 'name': '陳其邁', 'party': '民主進步黨'}]"
233,64000,64000120,鳳山區,"[{'candNo': 1, 'tks': 45842, 'candVictor': ' ', 'tksRate': 25.78, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 54410, 'candVictor': '*', 'tksRate': 30.6, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 38856, 'candVictor': ' ', 'tksRate': 21.85, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 38708, 'candVictor': ' ', 'tksRate': 21.77, 'name': '陳其邁', 'party': '民主進步黨'}]"
234,64000,64000130,林園區,"[{'candNo': 1, 'tks': 9260, 'candVictor': ' ', 'tksRate': 25.89, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 10676, 'candVictor': '*', 'tksRate': 29.85, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 8066, 'candVictor': ' ', 'tksRate': 22.55, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 7763, 'candVictor': ' ', 'tksRate': 21.71, 'name': '陳其邁', 'party': '民主進步黨'}]"
235,64000,64000140,大寮區,"[{'candNo': 1, 'tks': 15045, 'candVictor': ' ', 'tksRate': 24.43, 'name': '鄭宇翔', 'party': '無'}, {'candNo': 2, 'tks': 19211, 'candVictor': '*', 'tksRate': 31.2, 'name': '曾尹儷', 'party': '無'}, {'candNo': 3, 'tks': 13543, 'candVictor': ' ', 'tksRate': 22.0, 'name': '柯志恩', 'party': '中國國民黨'}, {'candNo': 4, 'tks': 13774, 'candVictor': ' ', 'tksRate': 22.37, 'name': '陳其邁', 'party': '民主進步黨'}]"
